id,minority,female,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart
3474,0,1,3,2,55.99,7,17,0
3475,0,1,3,0,0,3,15,1
3476,0,1,3,9,152.97,1,15,0
3477,0,0,2,1,57.49,2,3,0
3478,0,1,2,4,65.49,2,15,0
3479,1,1,1,1,69.49,1,15,0
3480,0,1,1,1,70.99,5,18,0
3481,0,1,2,3,119.98,4,24,0
3482,0,1,5,11,66.99,5,20,0
3483,0,0,2,2,185.97,2,10,0
3484,0,0,2,1,95.98,6,3,1
3485,0,0,1,0,0,5,13,1
3486,0,0,1,2,45.49,6,6,0
3487,0,1,3,1,127.98,4,18,0
3488,1,1,1,0,0,2,15,0
3489,0,0,1,0,0,4,6,0
3490,0,1,3,1,63.99,5,5,0
3491,0,0,4,1,70.49,1,1,0
3492,0,1,1,0,0,1,19,0
3493,1,1,1,0,0,6,3,0
3494,0,1,3,0,0,6,8,0
3495,0,1,2,0,0,0,21,0
3496,0,0,3,1,70.99,5,13,0
3497,0,0,5,0,0,3,4,0
3498,0,1,1,0,0,3,14,0
3499,1,1,1,3,56.99,1,20,0
3500,0,0,4,0,0,1,1,1
3501,0,0,3,4,124.47,5,5,0
3502,0,0,1,0,0,5,12,1
3503,0,1,3,0,0,5,19,0
3504,0,0,3,0,0,0,13,0
3505,0,1,1,1,51.49,3,14,0
3506,0,0,3,9,73.99,4,8,1
3507,1,0,1,0,0,2,22,0
3508,0,1,3,1,95.98,7,11,0
3509,0,0,3,1,71.99,2,10,0
3510,0,1,3,0,0,4,23,0
3511,0,0,1,2,167.97,2,3,1
3512,0,1,2,3,295.96,0,22,0
3513,0,1,3,1,51.99,2,14,0
3514,0,1,1,3,75.99,1,14,0
3515,1,1,1,3,43.99,1,20,1
3516,0,0,2,3,153.98,1,1,0
3517,0,1,3,4,69.99,5,12,0
3518,0,1,2,2,203.97,4,18,0
3519,0,1,3,6,59.49,2,17,1
3520,1,1,1,0,0,4,19,0
3521,0,0,2,3,61.99,1,4,1
3522,0,0,2,0,0,4,3,1
3523,0,0,2,0,0,4,4,1
3524,0,1,3,2,60.99,4,12,0
3525,0,0,1,3,72.49,4,15,1
3526,0,0,2,3,57.99,4,3,0
3527,0,1,3,0,0,0,28,0
3528,0,0,1,4,230.97,0,14,0
3529,0,0,2,0,0,6,7,1
3530,1,1,1,0,0,0,17,0
3531,0,0,1,3,105.98,4,7,0
3532,0,1,3,0,0,4,2,0
3533,1,1,1,0,0,6,17,0
3534,0,1,5,0,0,6,22,0
3535,0,1,2,9,59.99,4,16,1
3536,0,0,1,8,173.97,6,8,1
3537,0,1,1,3,137.97,1,21,0
3538,0,1,3,3,153.98,6,9,0
3539,0,0,5,9,165.98,4,13,0
3540,0,1,4,0,0,4,19,0
3541,0,0,1,2,219.96,2,8,1
3542,0,1,3,2,57.99,5,18,0
3543,0,1,3,1,68.99,0,16,0
3544,1,1,1,2,135.98,1,15,0
3545,0,1,3,2,66.49,1,22,0
3546,1,1,2,1,193.47,0,20,0
3547,0,1,1,4,48.49,4,13,0
3548,1,0,1,0,0,0,6,0
3549,0,1,3,1,66.99,4,13,0
3550,1,0,1,0,0,1,7,0
3551,0,0,5,12,46.99,3,14,1
3552,0,1,3,2,50.99,6,22,0
3553,0,1,3,0,0,5,19,0
3554,1,1,1,1,70.99,5,20,0
3555,0,1,3,1,59.49,5,22,0
3556,1,0,1,0,0,0,7,0
3557,0,1,5,6,64.49,2,12,1
3558,0,0,1,2,117.98,0,15,0
3559,1,1,1,2,73.99,1,18,0
3560,1,0,1,1,62.99,0,9,1
3561,0,1,1,4,59.99,4,8,0
3562,0,1,1,1,63.99,7,17,0
3563,0,0,1,1,59.49,5,1,0
3564,0,0,3,2,62.49,2,4,0
3565,0,1,3,2,130.98,2,23,1
3566,0,1,4,4,55.99,6,27,0
3567,0,1,3,0,0,6,22,1
3568,0,0,3,0,0,4,13,0
3569,0,1,3,2,71.99,0,16,0
3570,1,1,1,8,67.99,0,12,1
3571,0,1,4,1,70.99,2,27,0
3572,1,1,1,0,0,4,22,0
3573,1,1,1,1,41.49,7,19,0
3574,0,1,1,0,0,4,19,0
3575,0,0,2,2,74.99,1,5,1
3576,1,0,1,3,299.96,2,11,0
3577,0,1,3,0,0,4,18,0
3578,0,0,4,1,70.99,5,1,1
3579,0,0,5,1,142.98,4,10,0
3580,1,0,1,3,54.99,7,4,0
3581,0,1,3,0,0,2,22,0
3582,1,0,2,1,49.99,6,2,1
3583,0,0,1,1,103.98,6,10,0
3584,0,1,4,0,0,7,22,0
3585,0,0,1,0,0,2,14,0
3586,0,1,2,3,73.49,5,18,0
3587,0,1,1,0,0,0,20,0
3588,0,0,2,3,104.98,2,4,0
3589,0,0,1,3,150.98,2,5,1
3590,0,1,2,1,73.49,0,21,0
3591,0,0,1,1,51.99,2,6,1
3592,0,0,1,0,0,0,4,1
3593,0,0,1,4,133.98,4,11,0
3594,1,1,1,2,72.99,4,10,0
3595,0,1,3,5,53.99,2,14,0
3596,1,1,1,5,83.99,1,17,1
3597,0,1,2,1,137.98,4,28,0
3598,0,1,2,1,58.99,2,16,0
3599,0,1,3,0,0,7,5,1
3600,1,0,2,3,176.97,6,15,1
3601,0,1,1,2,125.96,2,17,0
3602,0,0,1,1,125.98,7,7,0
3603,0,1,1,0,0,0,29,0
3604,0,1,3,1,185.97,1,7,1
3605,0,1,2,1,61.99,5,17,0
3606,0,1,3,0,0,6,19,0
3607,0,0,1,1,47.99,4,11,0
3608,0,1,1,2,106.98,2,19,0
3609,0,0,3,3,75.49,4,8,0
3610,0,1,2,8,56.99,4,21,0
3611,0,0,4,15,65.99,2,5,0
3612,1,1,1,2,83.99,4,13,0
3613,0,1,2,1,89.98,7,9,1
3614,0,1,3,2,55.99,0,22,0
3615,0,1,3,1,61.99,4,21,1
3616,0,1,1,2,60.99,4,17,0
3617,0,0,3,0,0,0,10,0
3618,0,0,3,0,0,4,9,0
3619,1,1,1,7,50.99,5,12,0
3620,1,0,2,4,54.49,0,4,0
3621,0,0,4,0,0,3,12,0
3622,1,1,3,2,49.49,1,32,0
3623,0,0,1,9,81.49,1,3,0
3624,1,1,1,8,42.99,1,17,1
3625,0,0,2,4,56.99,2,13,0
3626,0,0,3,4,62.99,5,21,0
3627,1,1,1,2,66.99,0,20,0
3628,1,0,1,1,47.49,6,16,0
3629,1,1,1,3,245.97,2,18,1
3630,0,1,2,1,58.49,3,18,0
3631,0,1,1,4,230.97,1,1,0
3632,0,0,4,1,63.49,1,1,1
3633,1,1,1,2,51.99,0,17,1
3634,0,0,1,1,46.49,2,1,0
3635,0,1,3,3,66.99,7,19,0
3636,0,1,1,3,49.49,0,25,0
3637,0,0,2,0,0,7,6,0
3638,0,1,2,2,59.99,4,22,0
3639,0,1,1,3,62.99,6,15,0
3640,0,1,3,1,51.99,5,21,0
3641,0,1,3,2,53.99,4,18,0
3642,0,1,1,3,72.99,7,11,0
3643,0,1,3,2,40.99,5,20,1
3644,0,1,2,0,0,1,16,1
3645,0,1,3,3,56.49,0,23,0
3646,0,0,3,2,67.99,3,24,0
3647,0,0,3,6,52.49,5,16,1
3648,0,1,1,0,0,5,18,0
3649,0,1,1,4,59.99,3,11,1
3650,0,0,2,3,66.99,0,6,1
3651,1,1,2,0,0,0,21,0
3652,0,1,3,2,54.99,2,20,0
3653,0,1,3,0,0,0,12,0
3654,0,1,3,0,0,5,16,0
3655,0,1,3,4,58.49,6,15,0
3656,0,0,3,0,0,5,3,1
3657,0,1,2,1,141.98,4,23,0
3658,0,0,2,3,49.49,2,2,0
3659,1,1,2,1,73.99,5,16,0
3660,0,1,3,5,158.98,0,14,0
3661,0,0,3,0,0,5,19,0
3662,0,1,3,3,89.98,6,21,1
3663,0,1,3,4,50.99,4,23,0
3664,0,1,2,2,82.99,1,19,1
3665,0,1,3,2,67.99,4,18,1
3666,0,1,4,0,0,4,13,0
3667,0,1,2,0,0,1,15,0
3668,0,0,1,1,72.49,4,2,0
3669,0,1,3,1,76.99,4,20,0
3670,0,0,1,0,0,5,14,1
3671,0,0,2,2,48.99,4,8,0
3672,1,1,3,8,55.99,3,21,0
3673,0,0,2,0,0,6,15,1
3674,0,1,4,0,0,0,14,1
3675,0,1,3,1,69.99,4,18,0
3676,0,0,2,0,0,6,12,1
3677,0,1,3,1,141.98,7,22,0
3678,0,1,4,1,76.49,4,13,0
3679,0,1,1,0,0,0,16,0
3680,0,1,3,2,124.98,2,22,0
3681,0,0,3,2,68.99,3,1,1
3682,0,0,1,0,0,1,1,1
3683,0,0,1,0,0,5,1,1
3684,0,0,4,3,61.99,6,3,1
3685,0,1,3,1,65.99,0,19,0
3686,0,1,5,6,275.96,4,16,0
3687,0,0,4,0,0,7,11,0
3688,0,0,1,0,0,0,7,1
3689,0,0,1,7,56.49,4,9,1
3690,0,0,3,3,65.49,5,17,0
3691,0,1,1,0,0,1,21,1
3692,1,1,1,1,139.98,1,14,0
3693,0,0,1,5,173.98,4,5,0
3694,0,1,4,1,55.99,4,18,1
3695,0,1,3,5,113.98,5,15,1
3696,1,1,1,10,55.49,0,20,0
3697,0,1,1,0,0,1,14,0
3698,0,0,2,0,0,4,2,0
3699,0,1,3,0,0,3,20,0
3700,0,0,1,0,0,1,14,0
3701,0,0,1,0,0,3,8,1
3702,0,0,1,2,58.99,4,11,0
3703,0,1,3,2,51.49,2,20,0
3704,0,1,2,1,64.49,2,18,0
3705,0,0,1,2,65.49,4,2,1
3706,0,0,1,0,0,6,10,1
3707,0,1,2,0,0,4,22,0
3708,0,0,2,2,68.99,7,10,0
3709,0,0,1,0,0,4,6,0
3710,0,1,3,2,61.49,0,18,0
3711,0,1,4,0,0,4,13,0
3712,0,1,3,2,68.99,6,17,0
3713,0,1,1,1,233.97,2,18,1
3714,0,1,3,4,149.98,7,21,1
3715,0,1,1,0,0,0,14,0
3716,0,1,3,0,0,2,18,0
3717,0,1,3,0,0,0,21,0
3718,0,1,3,0,0,0,24,1
3719,0,1,2,10,59.49,2,19,1
3720,1,1,1,2,62.99,5,22,0
3721,0,0,1,0,0,3,17,1
3722,0,0,2,2,64.99,2,14,1
3723,0,1,2,3,59.99,5,23,0
3724,1,1,2,1,142.47,1,10,1
3725,0,0,3,0,0,4,1,0
3726,0,1,4,3,48.99,6,15,0
3727,1,1,1,15,40.99,5,18,0
3728,1,0,2,0,0,5,10,1
3729,0,0,1,0,0,2,17,1
3730,0,0,3,1,68.99,6,6,1
3731,1,1,1,1,122.98,5,12,0
3732,0,0,3,4,56.99,1,12,1
3733,0,0,1,1,75.49,1,2,1
3734,0,1,2,1,69.99,1,23,0
3735,1,0,1,0,0,4,18,1
3736,0,0,2,1,37.99,0,21,0
3737,0,0,1,0,0,2,18,1
3738,0,1,1,1,69.49,2,18,1
3739,0,0,3,11,61.99,1,15,1
3740,0,1,5,1,65.49,4,23,0
3741,0,0,3,1,122.97,0,10,0
3742,0,0,3,1,105.98,1,10,0
3743,1,0,1,1,79.49,0,3,0
3744,1,0,1,0,0,3,1,0
3745,0,0,1,0,0,2,4,0
3746,0,1,5,0,0,7,23,1
3747,0,0,1,0,0,6,15,1
3748,0,1,2,0,0,0,24,0
3749,0,1,1,0,0,7,9,0
3750,0,0,3,0,0,6,18,1
3751,0,0,1,0,0,4,1,1
3752,0,0,1,9,72.49,4,5,0
3753,0,0,1,1,41.49,2,12,0
3754,0,0,2,0,0,0,8,0
3755,0,0,1,1,61.99,6,14,1
3756,1,0,1,0,0,5,1,0
3757,1,1,1,2,47.99,6,15,0
3758,0,1,3,3,56.49,2,13,0
3759,0,1,1,2,75.99,3,26,1
3760,0,0,1,1,63.49,7,5,0
3761,0,0,2,1,63.49,5,11,1
3762,1,1,1,5,254.97,4,17,0
3763,0,1,2,3,44.99,5,19,1
3764,0,0,3,3,96.98,5,15,1
3765,0,1,3,1,91.98,5,13,0
3766,0,1,1,8,44.99,6,20,0
3767,0,1,3,1,87.98,3,25,0
3768,0,0,2,3,58.99,0,13,1
3769,0,1,2,2,72.99,6,16,0
3770,0,1,1,2,57.99,6,24,0
3771,0,1,3,4,63.99,1,28,0
3772,1,0,1,7,65.99,0,9,0
3773,0,1,2,4,69.99,4,23,0
3774,0,1,1,2,120.98,1,24,0
3775,0,0,4,0,0,0,1,1
3776,0,0,2,2,59.99,3,12,0
3777,0,1,2,4,58.99,5,7,0
3778,0,0,2,2,94.98,0,16,0
3779,0,0,3,5,46.49,4,12,1
3780,1,1,1,0,0,1,14,0
3781,1,1,1,0,0,0,11,0
3782,0,1,3,2,43.49,3,21,0
3783,0,0,1,1,75.99,4,4,1
3784,0,1,3,2,70.49,6,10,0
3785,0,1,3,0,0,0,14,0
3786,1,1,3,5,68.49,6,18,0
3787,0,0,5,3,119.98,5,3,1
3788,0,1,1,1,46.49,0,11,0
3789,1,1,1,3,69.99,3,21,0
3790,0,0,3,6,46.49,6,9,0
3791,0,1,2,1,58.99,1,16,0
3792,1,1,1,1,64.49,6,20,1
3793,0,0,4,2,53.99,6,8,0
3794,0,1,2,1,57.99,5,14,0
3795,0,1,1,2,71.49,6,17,0
3796,1,1,1,5,48.49,0,19,0
3797,0,0,5,0,0,2,8,1
3798,1,0,1,1,80.49,5,12,0
3799,0,1,3,0,0,5,24,0
3800,0,1,3,0,0,4,22,0
3801,1,0,1,5,173.97,2,10,0
3802,0,1,3,3,65.49,2,17,0
3803,0,1,3,4,54.49,7,20,1
3804,0,0,2,6,51.99,1,5,0
3805,0,1,3,4,130.98,4,12,0
3806,0,1,1,2,61.49,4,24,0
3807,1,0,1,5,71.49,6,3,1
3808,0,1,2,0,0,1,18,0
3809,1,1,3,1,55.99,2,22,0
3810,1,1,3,0,0,1,24,0
3811,1,0,1,0,0,7,15,1
3812,0,0,5,0,0,3,5,1
3813,0,1,3,0,0,0,14,1
3814,0,1,1,0,0,2,19,0
3815,1,1,3,0,0,4,10,0
3816,0,0,2,5,46.99,6,2,1
3817,0,0,1,2,66.49,6,1,0
3818,0,0,1,2,71.99,3,5,0
3819,1,0,1,0,0,5,5,1
3820,0,0,1,2,63.99,0,12,1
3821,1,1,1,5,59.99,2,23,0
3822,0,1,3,1,123.98,4,19,0
3823,1,0,1,2,53.49,1,4,0
3824,0,0,3,2,60.49,3,12,1
3825,1,1,1,5,123.98,2,20,1
3826,0,0,5,2,68.99,1,1,0
3827,0,1,3,5,215.97,2,21,0
3828,0,1,5,0,0,7,27,0
3829,0,1,1,0,0,3,19,0
3830,0,1,3,1,130.98,0,8,0
3831,0,1,1,0,0,0,22,0
3832,0,1,2,1,72.49,4,8,0
3833,0,0,1,5,49.99,3,1,0
3834,0,1,3,0,0,5,18,0
3835,0,1,2,0,0,1,10,1
3836,1,0,1,1,60.99,4,13,0
3837,0,1,3,1,43.49,5,24,0
3838,0,1,3,0,0,0,9,1
3839,0,0,1,0,0,0,18,1
3840,0,0,1,0,0,0,5,0
3841,0,0,2,1,56.99,4,10,1
3842,1,1,3,0,0,1,21,0
3843,0,1,3,0,0,7,22,1
3844,0,1,3,1,43.49,4,19,1
3845,1,1,1,0,0,2,13,0
3846,0,0,1,4,66.99,2,6,1
3847,0,1,2,4,59.99,2,14,0
3848,1,1,1,1,73.99,7,16,0
3849,1,0,1,1,56.49,5,6,0
3850,0,1,2,0,0,6,10,0
3851,0,1,3,0,0,1,14,0
3852,0,1,1,1,59.99,4,23,0
3853,0,0,2,2,142.98,0,4,0
3854,0,1,1,5,55.99,0,11,0
3855,0,0,1,0,0,4,7,0
3856,0,0,2,0,0,6,6,0
3857,0,1,2,1,61.99,4,23,0
3858,0,1,3,0,0,0,13,1
3859,0,1,3,0,0,5,20,0
3860,0,1,3,1,127.98,0,16,0
3861,1,0,1,1,61.49,1,24,1
3862,0,1,2,2,60.49,0,21,0
3863,0,0,2,0,0,4,15,0
3864,1,1,3,0,0,2,15,0
3865,0,1,1,1,64.49,7,13,0
3866,0,0,3,2,136.98,5,9,0
3867,1,1,1,8,63.99,1,14,0
3868,0,1,4,4,107.98,4,19,0
3869,0,0,1,1,67.99,5,6,0
3870,0,1,1,0,0,1,17,0
3871,0,1,1,0,0,1,8,0
3872,0,1,1,0,0,7,20,0
3873,0,1,2,0,0,2,15,1
3874,0,1,3,0,0,3,7,0
3875,0,1,1,0,0,0,22,1
3876,0,1,3,6,68.99,6,18,1
3877,0,1,3,0,0,6,21,0
3878,0,1,2,0,0,0,26,0
3879,0,0,1,2,58.49,4,16,1
3880,0,1,2,0,0,5,18,0
3881,0,1,3,1,59.49,4,21,0
3882,1,1,1,1,60.99,4,18,1
3883,0,1,3,5,61.99,4,22,0
3884,1,1,1,2,46.99,1,17,0
3885,0,1,3,7,54.99,0,23,0
3886,1,1,3,2,107.98,6,12,1
3887,0,1,3,11,157.98,4,19,1
3888,0,1,3,1,103.98,2,18,0
3889,0,1,1,2,65.99,2,19,0
3890,1,0,1,2,120.98,5,21,1
3891,1,1,1,0,0,2,22,0
3892,0,1,3,5,60.49,6,23,0
3893,0,0,2,6,94.98,4,9,1
3894,1,1,1,1,263.96,0,13,0
3895,0,1,5,2,62.99,1,11,0
3896,0,1,1,2,64.99,5,10,0
3897,1,1,1,3,136.98,5,21,0
3898,0,0,2,7,61.49,5,12,1
3899,0,1,1,1,225.96,1,25,0
3900,0,1,3,0,0,7,17,0
3901,1,1,1,0,0,4,10,1
3902,0,0,1,6,67.99,1,14,0
3903,0,0,4,1,141.98,2,12,0
3904,0,1,1,0,0,2,16,1
3905,0,0,2,0,0,1,7,0
3906,0,0,1,2,102.98,4,10,0
3907,0,1,5,2,116.97,4,12,0
3908,1,1,1,2,118.98,7,15,0
3909,0,0,2,0,0,1,7,1
3910,0,1,2,0,0,1,7,1
3911,0,1,2,5,66.49,6,10,0
3912,1,0,1,1,62.99,6,2,1
3913,0,0,3,0,0,6,2,1
3914,1,1,3,0,0,5,24,0
3915,0,0,1,4,62.49,3,10,0
3916,0,0,3,3,57.49,5,17,1
3917,0,0,2,1,65.99,2,7,0
3918,0,0,1,5,51.99,1,11,0
3919,0,1,2,0,0,5,12,0
3920,0,1,1,0,0,7,17,0
3921,1,1,1,0,0,1,21,1
3922,0,1,1,5,62.49,2,10,1
3923,0,1,2,1,53.99,1,19,0
3924,0,0,1,1,141.98,4,11,1
3925,0,1,3,0,0,2,22,1
3926,0,1,2,0,0,4,17,1
3927,0,1,1,4,39.99,1,15,1
3928,0,1,3,1,123.98,6,24,0
3929,0,1,2,0,0,2,19,0
3930,0,1,2,0,0,6,21,0
3931,0,1,5,1,58.99,4,14,1
3932,1,1,1,0,0,3,16,0
3933,0,1,1,1,59.99,7,19,1
3934,0,1,3,9,165.98,5,22,0
3935,0,1,1,1,197.97,1,20,0
3936,1,0,1,0,0,5,7,0
3937,0,0,1,0,0,2,11,0
3938,0,1,3,0,0,4,24,1
3939,0,0,2,4,60.99,5,6,0
3940,0,1,3,4,59.99,1,17,0
3941,0,1,1,3,60.99,3,19,0
3942,0,0,1,1,69.99,4,11,0
3943,0,0,2,3,96.98,2,4,1
3944,0,0,3,4,148.47,7,3,1
3945,0,0,1,1,45.99,4,7,0
3946,0,1,3,0,0,3,17,0
3947,0,1,2,3,76.99,0,25,0
3948,0,1,3,0,0,4,20,0
3949,0,1,3,0,0,5,18,0
3950,0,1,3,8,68.99,0,35,0
3951,1,1,1,2,151.98,0,9,0
3952,0,1,2,2,133.98,0,24,0
3953,0,0,3,2,61.99,1,17,1
3954,0,0,5,0,0,2,14,1
3955,0,1,1,0,0,4,16,1
3956,0,1,1,7,212.97,5,12,0
3957,1,1,1,2,54.99,5,17,0
3958,0,0,1,1,41.99,3,1,0
3959,0,0,4,0,0,0,11,0
3960,0,1,1,1,72.49,0,19,0
3961,0,0,1,6,206.97,4,9,1
3962,0,1,5,2,55.99,2,12,0
3963,0,0,4,8,107.98,6,2,0
3964,0,0,2,0,0,4,3,0
3965,0,0,2,7,119.97,3,10,0
3966,1,1,1,2,80.99,1,13,1
3967,0,0,1,1,181.47,5,8,0
3968,0,0,1,2,66.49,5,19,1
3969,0,1,1,0,0,2,22,0
3970,0,0,2,1,54.99,5,22,1
3971,0,0,2,1,50.99,4,2,0
3972,0,1,3,0,0,6,17,0
3973,1,1,2,1,60.99,3,15,0
3974,0,0,2,0,0,3,21,1
3975,0,0,1,1,56.99,7,12,0
3976,0,1,2,0,0,5,13,1
3977,0,1,1,0,0,5,15,0
3978,0,1,1,6,197.96,5,11,0
3979,0,1,3,4,52.99,5,19,1
3980,0,1,3,7,138.98,5,16,1
3981,0,1,2,0,0,0,20,0
3982,0,0,1,4,69.99,0,14,1
3983,0,1,3,0,0,1,18,0
3984,0,0,1,5,98.98,6,7,1
3985,0,0,1,7,51.99,7,1,0
3986,0,1,1,0,0,1,24,0
3987,0,1,2,3,77.49,0,26,0
3988,0,1,3,1,121.98,0,8,0
3989,0,0,2,3,59.99,0,7,1
3990,0,1,3,0,0,4,20,0
3991,0,1,2,0,0,2,18,1
3992,0,1,2,5,51.99,6,16,1
3993,0,1,1,0,0,0,19,0
3994,0,1,2,4,125.98,0,27,0
3995,1,0,1,0,0,6,10,0
3996,0,1,2,1,59.99,4,19,0
3997,1,1,1,3,103.98,2,12,0
3998,0,1,3,3,125.98,4,16,0
3999,0,1,1,1,24.49,7,25,1
4000,0,1,3,3,88.98,4,17,1
4001,0,0,2,9,58.99,1,1,1
4002,1,1,1,0,0,7,23,0
4003,0,0,1,1,166.98,7,6,0
4004,1,0,2,0,0,0,16,0
4005,1,1,1,2,61.99,5,19,1
4006,0,0,3,2,49.49,0,11,0
4007,1,0,1,0,0,0,4,0
4008,1,0,1,1,56.99,1,3,1
4009,0,1,3,0,0,6,19,0
4010,0,1,3,2,40.99,0,16,0
4011,1,1,1,3,125.98,0,19,1
4012,0,0,5,2,59.99,6,10,0
4013,0,1,2,5,185.97,1,18,1
4014,1,1,4,0,0,0,19,0
4015,0,0,3,0,0,6,9,0
4016,1,0,1,6,124.98,4,4,0
4017,0,1,3,2,105.98,3,18,1
4018,0,1,3,1,63.99,2,7,0
4019,0,0,1,0,0,2,8,0
4020,0,1,2,0,0,0,15,0
4021,0,1,1,2,218.97,5,8,1
4022,0,1,3,0,0,5,25,0
4023,0,1,3,4,71.49,5,18,0
4024,0,1,2,3,50.99,7,20,0
4025,0,1,1,0,0,0,13,0
4026,0,1,3,0,0,7,21,0
4027,0,0,1,2,36.99,0,14,0
4028,0,1,3,2,76.49,6,10,1
4029,0,0,3,1,72.99,4,16,0
4030,1,1,1,2,49.49,2,9,0
4031,1,0,1,4,44.99,6,20,0
4032,0,1,3,0,0,1,17,0
4033,0,1,1,0,0,0,9,0
4034,0,1,3,1,60.49,7,19,0
4035,1,1,1,3,133.98,7,19,1
4036,0,1,3,1,55.99,0,25,0
4037,0,0,1,2,49.99,0,2,0
4038,0,1,2,0,0,1,11,0
4039,0,0,2,0,0,1,3,1
4040,0,0,2,1,72.99,2,12,0
4041,0,0,1,1,44.99,0,7,0
4042,0,0,5,1,64.99,5,16,0
4043,0,1,2,1,219.96,5,15,0
4044,0,1,3,2,56.99,1,17,0
4045,1,1,1,2,130.98,0,10,0
4046,0,0,1,1,51.49,6,2,1
4047,0,1,3,0,0,2,7,1
4048,0,1,3,2,191.97,1,19,0
4049,0,1,3,1,74.99,0,20,0
4050,0,1,2,0,0,3,20,0
4051,0,0,2,5,57.49,7,8,1
4052,1,1,3,0,0,5,13,1
4053,0,0,2,0,0,5,8,0
4054,0,1,3,0,0,1,11,0
4055,0,0,2,0,0,6,15,0
4056,0,1,3,0,0,2,21,0
4057,0,0,4,2,79.49,0,8,0
4058,0,1,2,3,59.99,2,18,0
4059,0,0,1,3,57.49,4,9,0
4060,0,1,3,0,0,7,13,0
4061,0,0,1,3,74.99,7,1,0
4062,1,1,1,1,66.99,6,14,0
4063,1,1,1,3,78.49,4,17,0
4064,0,0,3,0,0,0,7,0
4065,1,1,1,5,57.99,1,15,0
4066,1,1,2,0,0,2,14,1
4067,0,1,3,0,0,7,26,0
4068,1,0,3,5,60.49,1,10,1
4069,1,1,3,1,176.97,1,17,0
4070,1,1,1,0,0,6,15,0
4071,0,1,3,0,0,2,22,1
4072,0,1,2,0,0,6,17,0
4073,0,1,3,1,52.99,4,21,0
4074,0,0,2,1,103.98,2,11,0
4075,0,1,1,3,176.97,1,25,0
4076,0,0,4,10,66.99,5,1,1
4077,0,1,1,2,177.96,4,19,0
4078,0,1,3,2,112.98,6,19,0
4079,0,0,3,0,0,1,4,1
4080,0,1,2,2,141.98,1,23,1
4081,0,1,2,5,70.49,1,17,0
4082,0,1,3,5,63.49,2,23,0
4083,1,1,1,4,38.49,0,18,0
4084,0,1,3,7,51.99,3,19,0
4085,0,1,1,1,59.99,4,24,1
4086,0,1,3,4,67.99,4,26,0
4087,0,0,1,0,0,7,13,1
4088,0,0,3,0,0,0,3,0
4089,1,0,4,1,143.98,6,6,0
4090,0,1,3,1,111.98,0,23,0
4091,0,1,3,0,0,1,23,0
4092,0,0,4,0,0,5,4,0
4093,0,0,2,0,0,2,10,0
4094,0,1,2,0,0,1,20,0
4095,0,1,1,0,0,0,19,0
4096,0,0,3,2,58.49,4,1,1
4097,1,1,1,0,0,2,22,0
4098,1,1,1,2,76.99,5,16,0
4099,1,1,3,3,69.99,5,11,1
4100,1,0,1,9,57.99,4,12,1
4101,0,1,3,3,78.49,3,18,0
4102,0,0,3,0,0,0,12,1
4103,0,0,2,1,83.98,2,15,0
4104,0,0,3,1,61.99,4,11,0
4105,0,1,2,0,0,5,18,0
4106,0,0,3,0,0,6,11,1
4107,0,0,1,1,62.99,3,6,0
4108,0,1,2,4,68.99,6,20,0
4109,0,0,3,1,69.99,2,13,0
4110,0,1,1,3,51.99,4,25,1
4111,0,1,2,1,64.99,2,16,1
4112,0,0,5,0,0,0,17,0
4113,0,1,3,1,53.99,5,18,1
4114,1,0,1,1,60.99,0,2,0
4115,0,1,3,1,71.49,1,16,0
4116,0,1,2,0,0,5,12,0
4117,0,1,2,2,111.98,5,19,0
4118,0,1,1,0,0,4,21,0
4119,0,1,3,10,283.96,2,25,0
4120,0,1,2,7,227.97,5,17,0
4121,0,1,3,9,74.99,0,13,1
4122,0,1,2,13,42.99,4,12,1
4123,1,0,1,0,0,1,13,1
4124,0,1,1,0,0,0,18,0
4125,0,1,3,4,51.99,1,16,1
4126,0,0,2,7,73.98,2,7,1
4127,1,0,1,0,0,6,3,0
4128,1,1,1,1,167.96,5,22,0
4129,0,1,1,0,0,6,16,0
4130,0,1,3,3,69.99,3,24,1
4131,0,0,1,0,0,5,4,1
4132,0,1,5,3,58.99,5,20,0
4133,0,1,3,0,0,0,21,0
4134,1,0,1,0,0,7,2,1
4135,1,1,1,0,0,0,22,0
4136,0,1,3,8,60.99,2,23,0
4137,0,1,3,6,63.99,1,18,1
4138,0,0,2,1,101.98,4,4,0
4139,0,0,1,2,57.99,3,4,1
4140,0,0,3,1,60.99,0,17,1
4141,0,0,5,1,205.47,0,8,0
4142,1,1,1,2,65.99,1,20,0
4143,0,0,1,2,119.98,0,7,0
4144,0,1,3,2,55.99,4,14,1
4145,0,1,2,0,0,0,20,1
4146,0,0,1,0,0,0,7,0
4147,0,0,3,0,0,2,5,0
4148,0,1,3,1,68.49,4,22,0
4149,1,1,2,2,53.99,3,13,1
4150,0,0,3,5,140.98,7,4,0
4151,0,0,3,0,0,0,1,1
4152,0,1,3,0,0,2,23,0
4153,0,1,2,1,71.49,2,20,0
4154,0,1,3,5,63.49,1,22,1
4155,0,1,1,6,103.98,7,12,0
4156,1,0,1,2,65.99,0,17,0
4157,0,0,2,1,164.97,4,4,0
4158,0,0,1,3,71.99,1,8,0
4159,0,1,1,2,114.98,6,26,0
